ts,c_out_4_0,c_out_4_1,c_out_4_2,c_out_4_3,c_out_4_4,c_out_4_5,c_out_4_6,c_out_4_7,c_out_4_8,c_out_4_9,c_out_4_10,c_out_4_11,c_out_4_12,v_out_4_0,v_out_4_1,v_out_4_2,v_out_4_3,v_out_4_4,v_out_4_5,v_out_4_6,v_out_4_7,v_out_4_8,v_out_4_9,v_out_4_10,v_out_4_11,v_out_4_12,out_en_4_0,out_en_4_1,out_en_4_2,out_en_4_3,out_en_4_4,out_en_4_5,out_en_4_6,out_en_4_7,out_en_4_8,out_en_4_9,out_en_4_10,out_en_4_11,out_en_4_12,temp_4_0,temp_4_1,bootcause_4,bootcnt_4,uptime_4,resetcause_4,batt_mode_4,heater_on_4,conv_5v_en_4,latchup_4_0,latchup_4_1,latchup_4_2,latchup_4_3,latchup_4_4,latchup_4_5,latchup_4_6,latchup_4_7,latchup_4_8,latchup_4_9,latchup_4_10,latchup_4_11,latchup_4_12,vbat_v_4,vcc_c_4,batt_c_4,batt_v_4,batt_temp_4_0,batt_temp_4_1,device_type_4_0,device_type_4_1,device_type_4_2,device_type_4_3,device_type_4_4,device_type_4_5,device_type_4_6,device_type_4_7,device_status_4_0,device_status_4_1,device_status_4_2,device_status_4_3,device_status_4_4,device_status_4_5,device_status_4_6,device_status_4_7,dearm_status_4,wdt_cnt_gnd_4,wdt_cnt_i2c_4,wdt_cnt_can_4,wdt_cnt_csp_4_0,wdt_cnt_csp_4_1,wdt_gnd_left_4,wdt_i2c_left_4,wdt_can_left_4,wdt_csp_left_4_0,wdt_csp_left_4_1,batt_chrg_4,batt_dischrg_4,ant6_depl_4,ar6_depl_4
1726347630,6,5,6,584,-3,5,9,180,258,0,0,8,7,0,0,0,4979,0,0,0,4984,4983,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,315,308,1,87,16749405,1,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,16144,-123,-679,16179,0,0,7,1,1,3,3,3,4,0,1,1,1,1,1,1,1,0,1,24,0,0,0,0,146006,0,0,5,5,-5,674,3,3
1726348200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726348230,5,0,0,3,-3,111,8,0,0,0,0,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,277,271,1,43,1954051,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16129,-125,-667,16150,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,145407,0,0,5,5,-5,662,3,3
1726348830,5,0,-3,0,-3,105,8,0,0,-3,0,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,240,235,1,43,1954651,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16098,-127,-670,16119,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,144807,0,0,5,5,-6,664,3,3
1726349430,5,0,0,0,-3,108,5,0,-3,0,-4,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,267,260,1,43,1955250,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16221,-125,696,16245,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,144208,0,0,5,5,1362,666,3,3
1726350030,5,0,0,0,-3,111,8,0,-3,0,0,5,7,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,310,301,1,43,1955850,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16266,-127,714,16293,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,143608,0,0,5,5,1374,660,3,3
1726350630,5,3,0,0,-3,114,8,0,0,-3,0,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,347,337,1,43,1956450,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16282,-127,543,16302,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,143008,0,0,5,5,1204,661,3,3
1726351230,5,3,0,3,-3,114,8,0,0,-3,0,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,375,365,1,43,1957050,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16282,-127,423,16305,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,142408,0,0,5,5,1103,680,3,3
1726351800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726351830,5,0,0,3,-3,117,8,0,0,-3,0,8,7,0,1131,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,382,375,1,43,1957650,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16282,-127,356,16309,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,141808,0,0,5,5,1017,661,3,3
1726352400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726352430,5,0,0,3,-3,114,11,0,0,0,3,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,370,361,1,43,1958251,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16251,-127,-86,16277,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,141207,0,0,5,5,567,653,3,3
1726353000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726353030,5,3,0,3,-3,114,8,3,0,-3,0,8,4,0,1147,215,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,312,309,1,43,1958851,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16175,-127,-664,16203,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,140607,0,0,5,5,-5,659,3,3
1726353600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726353630,5,0,0,0,-3,111,8,0,0,-3,0,5,7,0,1147,215,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,277,272,1,43,1959451,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16144,-127,-677,16173,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,140007,0,0,5,5,-6,671,3,3
1726354200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726354230,5,0,0,3,-3,108,8,0,-3,-3,0,8,4,0,1147,245,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,260,255,1,43,1960051,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15976,-125,-1513,16020,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,139407,0,0,5,5,-5,1508,3,3
1726354800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726354830,5,0,-3,968,-3,105,5,0,-3,-3,-4,8,4,0,1147,245,5000,0,5029,137,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,240,233,1,43,1960651,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15992,-125,-958,16037,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,138807,0,0,5,5,505,1463,3,3
1726355400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726355430,5,0,-3,965,-3,108,8,0,0,0,-4,8,4,0,1147,245,5000,0,5029,137,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,295,286,1,43,1961251,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16098,-125,326,16144,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,138207,0,0,5,5,1787,1461,3,3
1726356000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726356030,5,0,0,3,-3,111,8,0,0,-3,0,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,360,348,1,43,1961851,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16266,-127,1174,16283,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,137607,0,0,5,5,1854,680,3,3
1726356600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726356630,5,0,0,0,0,114,8,0,-3,-3,0,5,7,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,392,381,1,43,1962451,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16266,-127,819,16293,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,137007,0,0,5,5,1480,661,3,3
1726357200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726357230,5,0,0,3,-3,114,11,0,0,0,3,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,410,399,1,43,1963051,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16266,-127,640,16299,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,136407,0,0,5,5,1298,658,3,3
1726357800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726357830,5,3,3,3,-3,114,11,0,0,-3,0,8,7,0,1131,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,405,396,1,43,1963650,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16266,-127,488,16303,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,135808,0,0,5,5,1163,675,3,3
1726358400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726358430,5,0,0,989,-3,117,8,0,0,0,0,2,10,0,1131,199,5000,0,5029,137,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,367,361,1,43,1964250,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16159,-127,-781,16194,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,135208,0,0,5,5,215,996,3,3
1726358580,5,3,48,962,-3,114,8,0,0,0,0,8,7,0,1147,0,5000,0,16118,137,0,289,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,342,336,1,43,1236421,1,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,16129,-127,-993,16163,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,23,0,0,135057,0,0,5,5,-5,988,3,3
1726358610,39,0,0,962,-3,114,8,0,0,0,0,8,4,0,0,0,5000,0,16118,137,0,274,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,340,334,1,84,1236451,769,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,16129,-127,-994,16160,0,0,7,2,2,4,0,6,0,0,1,1,1,1,0,0,0,0,1,4,0,23,26,0,135025,0,598,5,5,-5,989,3,3
1726358640,45,0,50,52,-3,114,11,0,0,0,0,8,4,0,1147,199,5000,16144,16118,16117,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,340,332,1,43,1236480,769,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,16114,-127,-1023,16156,0,0,7,2,2,4,4,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,26,0,134997,0,0,5,5,-5,1018,3,3
1726358670,5,0,0,49,-3,114,336,0,0,0,0,8,7,0,0,0,0,16144,16118,16117,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,337,330,1,84,16760320,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16114,-125,-982,16156,0,0,7,2,2,1,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,26,0,134967,0,0,5,5,-5,977,3,3
1726358700,5,48,0,49,-3,216,8,0,-15,0,0,8,4,0,0,199,5000,0,16118,16117,0,274,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,335,329,1,43,1964520,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,16129,-127,-992,16151,0,0,7,2,2,1,0,0,0,0,1,1,1,1,0,0,0,0,1,28,0,0,0,0,134938,0,594,5,5,-5,987,3,3
1726358730,2,51,50,965,-3,216,8,0,-15,-3,0,8,7,0,1131,199,0,16144,16102,137,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,332,327,1,43,1964551,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16114,-127,-994,16151,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,134907,0,598,5,5,-5,989,3,3
1726358760,5,3,50,962,-3,219,8,0,0,0,0,8,4,0,12051,199,5000,0,5029,137,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,330,325,1,84,1236600,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,16114,-127,-1005,16148,0,0,7,2,2,4,4,0,0,0,1,1,1,1,0,1,0,0,1,4,0,0,0,23,134876,0,0,5,5,-5,1000,3,3
1726358790,5,1079,0,49,-3,464,8,3,0,0,0,8,7,0,0,0,0,16052,5014,137,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,330,324,1,43,1236631,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16007,-127,-2013,16064,0,0,7,2,2,4,4,6,0,0,1,1,1,1,0,1,0,0,1,28,0,0,0,0,134847,0,0,5,5,-5,2008,3,3
1726358820,5,1079,0,1114,0,216,330,1383,0,0,0,8,4,0,11990,215,0,16052,5014,137,0,274,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,330,324,1,43,1236661,1,3,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,16007,-127,-2017,16056,0,0,7,2,2,1,4,6,0,0,1,1,1,1,0,1,0,0,1,28,0,0,26,0,134816,0,0,5,5,-5,2012,3,3
1726358850,5,1076,0,1171,-3,467,8,1377,-3,0,0,8,4,0,11990,199,4985,0,15980,137,15964,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,330,324,1,43,16760500,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15992,-125,-2015,16050,0,0,7,2,2,4,0,0,0,0,1,1,1,1,1,0,0,0,1,4,0,23,0,23,134787,0,0,5,5,-5,2010,3,3
1726358880,42,51,0,1177,-3,210,8,0,0,-3,0,5,4,0,11990,199,4985,0,5014,137,15949,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,330,323,1,84,16760530,1,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,15992,-127,-2017,16045,0,0,7,2,2,4,0,0,0,0,1,1,1,1,1,1,0,0,1,28,0,0,0,0,134757,0,0,5,5,-5,2012,3,3
1726358910,42,45,0,1174,0,213,8,3,0,-3,0,8,7,0,11990,215,4985,0,5014,15979,0,274,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,327,323,1,43,1236751,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15976,-127,-2018,16039,0,0,7,2,2,1,4,6,0,0,1,1,1,1,1,0,0,0,1,28,0,0,0,23,134727,0,0,5,5,-5,2013,3,3
1726358940,5,1076,48,1168,-3,216,339,-3,-15,-3,0,8,7,0,0,0,4985,0,5014,137,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,330,322,1,43,1236780,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,15976,-127,-2019,16031,0,0,7,2,2,1,0,0,0,0,1,1,1,1,1,0,0,0,1,28,0,0,0,23,134697,0,572,5,5,-5,2014,3,3
1726358970,5,1076,0,1174,0,470,8,1389,-3,0,0,8,7,0,0,0,4985,0,5014,15964,0,274,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,327,322,1,43,1236810,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15976,-127,-2019,16026,0,0,7,2,2,4,4,6,0,0,1,1,1,1,0,0,0,0,1,28,0,23,0,0,134667,0,0,5,5,-5,2014,3,3
1726359000,5,1076,0,1123,-3,470,8,1392,-3,0,0,8,4,0,11990,215,4985,16006,5014,137,15934,289,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,327,322,1,43,1236840,1,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,15961,-128,-2025,16021,0,0,7,2,2,4,0,6,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,134635,0,0,5,5,-5,2020,3,3
1726359030,5,1079,3,49,0,470,8,0,-12,-3,0,8,7,0,0,199,4985,0,5014,137,0,289,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,327,322,1,43,1236871,1,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,15961,-127,-2011,16015,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,26,23,134607,0,0,5,5,-5,2006,3,3
1726359060,42,48,0,49,-3,470,8,0,0,0,0,8,7,0,11975,0,0,16006,5014,15949,15919,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,327,322,1,43,1236901,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15961,-127,-2016,16010,0,0,7,2,2,4,0,0,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,23,134577,0,0,5,5,-5,2011,3,3
1726359090,5,1079,0,1123,-3,470,11,0,0,0,0,8,7,0,11990,199,5000,0,5014,137,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,327,322,1,43,1236931,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15946,-127,-2020,16005,0,0,7,2,2,4,4,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,134547,0,0,5,5,-5,2015,3,3
1726359120,5,1076,48,1171,0,473,11,0,-3,-3,0,8,7,0,11990,0,4985,0,5014,137,15919,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,327,322,1,43,1964941,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,15931,-127,-2033,15998,0,0,7,2,2,4,0,0,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,23,134517,0,0,5,5,-5,2028,3,3
1726359150,5,1076,3,49,0,216,5,0,-3,0,0,8,4,0,11990,215,5000,0,5014,137,15903,274,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,327,321,1,43,1964971,769,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15931,-127,-2011,15995,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,28,0,0,0,23,134485,0,0,5,5,-5,2006,3,3
1726359180,5,1079,0,1123,-3,473,8,1389,0,0,0,5,4,0,11990,0,0,0,15919,137,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,327,322,1,43,1965001,769,3,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,15931,-127,-2039,15988,0,0,7,2,2,1,0,0,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,0,134457,0,0,5,5,-5,2034,3,3
1726359210,39,48,0,1126,-3,470,8,0,0,0,0,8,4,0,11990,199,5000,15976,5014,137,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,327,321,1,43,1237051,769,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15931,-127,-2039,15981,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,1,0,0,1,4,0,0,0,0,134427,0,0,5,5,-5,2034,3,3
1726359240,2,1076,0,1126,-3,473,342,0,0,0,0,5,4,0,0,199,0,0,15919,15918,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,327,321,1,43,1965061,769,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15915,-127,-2039,15977,0,0,7,2,2,4,0,0,0,0,1,1,1,1,1,0,0,0,1,4,0,23,0,23,134397,0,0,5,5,-5,2034,3,3
1726359270,5,1079,0,1198,-3,210,8,0,0,0,0,8,4,0,11990,0,4985,0,5014,15903,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,327,321,1,84,1237110,1,3,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,15915,-127,-2016,15973,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,1,0,0,1,4,0,0,0,23,134367,0,0,5,5,-5,2011,3,3
